satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,employee_id
0.38,0.47,2,128,3,0,1,0,sales,medium,11496
0.43,0.57,2,129,3,0,1,0,sales,medium,56902
0.75,1,5,223,6,0,1,0,accounting,medium,11502
0.11,0.92,6,269,4,0,1,0,accounting,medium,89894
0.1,0.9,7,269,4,0,1,0,accounting,medium,11511
0.1,0.81,7,244,5,0,1,0,hr,medium,11512
0.37,0.5,2,154,3,0,1,0,hr,medium,11522
0.11,0.93,5,140,5,0,1,0,hr,medium,11526
0.45,0.46,2,159,3,0,1,0,hr,high,11528
0.44,0.48,2,158,3,0,1,0,technical,low,11534
0.44,0.56,2,133,3,0,1,0,technical,medium,11535
0.11,0.77,6,247,4,0,1,0,technical,medium,90415
0.79,0.93,5,268,5,0,1,0,technical,medium,11538
0.8,0.9,5,267,5,0,1,0,technical,medium,11543
0.1,0.87,7,251,5,0,1,0,technical,low,11553
0.09,0.93,6,279,4,0,1,0,technical,low,11555
0.7,0.84,6,161,4,0,1,0,technical,low,92812
0.72,0.84,4,256,5,0,1,0,technical,low,11561
0.11,0.8,6,304,4,0,1,0,technical,low,11563
0.39,0.51,2,137,3,0,1,0,technical,low,11579
0.4,0.49,2,144,3,0,1,0,support,low,11580
0.43,0.54,2,142,3,0,1,0,support,low,11584
0.76,0.87,5,262,5,0,1,0,support,low,11586
0.4,0.48,2,142,3,0,1,0,support,low,11589
0.09,0.89,6,282,4,0,1,0,support,low,94258
0.37,0.54,2,157,3,0,1,0,support,low,11591
0.87,0.91,5,228,5,0,1,0,support,low,94442
0.1,0.86,6,283,4,0,1,0,support,low,94699
0.11,0.86,6,286,4,0,1,0,support,low,11597
0.43,0.5,2,148,3,0,1,0,support,low,11601
0.1,0.81,6,245,4,0,1,0,support,low,11609
0.11,0.95,6,279,4,0,1,0,technical,low,11612
0.85,0.87,5,245,5,0,1,0,technical,low,94874
0.37,0.49,2,138,3,0,1,0,technical,low,11623
0.44,0.52,2,141,3,0,1,0,management,low,11627
0.1,0.83,7,302,5,0,1,0,IT,medium,11628
0.11,0.89,6,268,4,0,1,0,IT,medium,11638
0.87,0.88,5,240,5,0,1,0,IT,medium,11639
0.39,0.49,2,127,3,0,1,0,IT,medium,11647
0.1,0.94,7,264,4,0,1,0,IT,medium,11656
0.44,0.53,2,155,3,0,1,0,product_mng,medium,11665
0.4,0.49,2,143,3,0,1,0,product_mng,medium,11673
0.76,0.98,5,217,6,0,1,0,product_mng,medium,11674
0.46,0.55,2,147,3,0,1,0,product_mng,medium,11677
0.9,0.92,4,271,5,0,1,0,IT,medium,11705
0.85,0.87,4,273,5,0,1,0,RandD,medium,11718
0.1,0.78,5,285,4,1,1,0,RandD,medium,11723
0.43,0.49,2,131,3,0,1,0,RandD,high,11726
0.2,0.5,5,135,6,0,1,0,RandD,low,95583
0.81,0.92,5,239,5,0,1,0,RandD,medium,11748
0.83,0.85,5,237,5,0,1,0,marketing,medium,95890
0.14,0.75,4,277,5,1,1,0,sales,medium,11757
0.1,0.84,5,303,5,0,1,0,accounting,medium,11758
0.91,0.98,4,242,6,0,1,0,support,low,97328
0.37,0.57,2,158,3,0,1,0,technical,low,11768
0.42,0.57,2,147,3,1,1,0,management,low,11770
0.39,0.68,2,282,5,0,1,0,marketing,low,11774
0.39,0.54,2,154,3,0,1,0,marketing,low,11775
0.44,0.52,2,149,3,0,1,0,marketing,low,11778
0.37,0.45,2,149,3,0,1,0,sales,low,11793
0.39,0.53,2,146,3,0,1,0,sales,low,11794
0.72,0.94,4,258,5,0,1,0,sales,low,11802
0.37,0.49,2,148,3,0,1,0,sales,low,11816
0.82,0.94,5,236,5,0,1,0,sales,low,11826
0.42,0.52,2,134,3,0,1,0,sales,low,11829
0.59,1,2,155,5,0,1,0,sales,low,11831
0.82,0.86,5,257,5,0,1,0,sales,low,11844
0.73,0.97,6,189,2,0,1,0,sales,low,11848
0.78,0.66,3,164,3,0,1,0,sales,low,11856
0.09,0.95,6,271,4,0,1,0,sales,low,11861
0.1,0.97,6,280,4,0,1,0,sales,low,11863
0.45,0.46,2,149,3,0,1,0,sales,low,11866
0.83,0.81,5,219,5,0,1,0,sales,low,3111
0.43,0.51,2,128,3,0,1,0,sales,low,11872
0.4,0.47,2,128,3,0,1,0,sales,medium,11881
0.43,0.46,2,157,3,0,1,0,sales,medium,11884
0.78,0.93,4,225,5,0,1,0,sales,medium,11895
0.39,0.45,2,140,3,0,1,0,sales,medium,11898
0.11,0.97,6,310,4,0,1,0,accounting,medium,11902
0.36,0.52,2,143,3,0,1,0,accounting,medium,11904
0.36,0.54,2,153,3,0,1,0,accounting,medium,11912
0.1,0.79,7,310,4,0,1,0,hr,medium,11923
0.4,0.47,2,136,3,0,1,0,hr,medium,61097
0.81,0.85,4,251,6,0,1,0,hr,medium,11935
0.4,0.47,2,144,3,0,1,0,hr,medium,11954
0.09,0.93,6,296,4,0,1,0,technical,medium,11965
0.76,0.89,5,238,5,0,1,0,technical,high,11968
0.73,0.93,5,162,4,0,1,0,technical,low,11974
0.38,0.49,2,137,3,0,1,0,technical,medium,11983
0.72,0.84,5,257,5,0,1,0,technical,medium,11987
0.4,0.56,2,148,3,0,1,0,technical,medium,11988
0.91,0.99,5,254,5,0,1,0,technical,medium,11990
0.85,0.85,4,247,6,0,1,0,technical,low,11991
0.9,0.7,5,206,4,0,1,0,technical,low,11993
0.46,0.55,2,145,3,0,1,0,technical,low,12001
0.43,0.57,2,159,3,1,1,0,technical,low,12004
0.89,0.88,5,228,5,1,1,0,support,low,12006
0.09,0.81,6,257,4,0,1,0,support,low,4276
0.4,0.48,2,155,3,0,1,0,support,low,12009
0.76,0.83,6,293,6,0,1,0,support,low,12010
0.4,0.57,2,151,3,0,1,0,support,low,12011
0.37,0.48,2,160,3,0,1,0,support,low,12020
0.37,0.53,2,143,3,0,1,0,support,low,12034
0.11,0.96,6,280,4,0,1,0,support,low,12060
0.37,0.52,2,158,3,0,1,0,support,low,12062
0.09,0.89,7,310,4,0,1,0,support,low,12064
0.88,0.86,5,258,5,0,1,0,support,low,12067
0.84,0.94,5,262,5,0,1,0,technical,low,7425
0.1,0.98,6,265,4,0,1,0,technical,low,12078
0.41,0.47,2,143,3,1,1,0,technical,low,12085
0.84,0.91,5,232,6,0,1,0,management,low,12090
0.41,0.55,2,161,3,0,1,0,IT,low,12093
0.53,0.76,5,132,6,0,1,0,IT,low,12095
0.42,0.47,2,139,3,1,1,0,IT,medium,12097
0.36,0.5,2,131,3,0,1,0,IT,medium,12098
0.38,0.52,2,161,3,0,1,0,IT,medium,12102
0.36,0.48,2,152,3,0,1,0,product_mng,medium,12105
0.46,0.54,2,138,3,0,1,0,product_mng,medium,12116
0.37,0.47,2,159,3,1,1,0,product_mng,medium,17945
0.42,0.49,2,153,3,0,1,0,product_mng,medium,12125
0.44,0.56,2,156,3,0,1,0,IT,medium,12139
0.92,0.82,5,265,5,0,1,0,RandD,medium,12144
0.1,0.79,6,301,5,0,1,0,RandD,medium,12145
0.76,1,4,220,6,0,1,0,RandD,medium,12146
0.11,0.79,6,247,4,0,1,0,RandD,medium,12156
0.43,0.48,2,136,3,0,1,0,RandD,high,12164
0.4,0.49,2,160,3,0,1,0,marketing,low,12166
0.11,0.84,7,310,4,0,1,0,sales,medium,12167
0.84,0.82,5,240,5,0,1,0,accounting,medium,12170
0.84,0.84,5,238,5,0,1,0,support,medium,12193
0.51,0.6,7,243,5,0,1,0,technical,medium,8308
0.66,0.91,5,248,4,0,1,0,management,low,12205
0.42,0.56,2,137,3,0,1,0,marketing,low,12206
0.38,0.49,2,155,3,0,1,0,marketing,low,36488
0.15,0.63,7,229,3,0,1,0,marketing,low,12210
0.38,0.53,2,140,3,0,1,0,sales,low,12216
0.43,0.54,2,156,3,0,1,0,sales,low,12218
0.37,0.57,2,147,3,0,1,0,sales,low,9851
0.11,0.92,7,293,4,0,1,0,sales,low,12225
0.41,0.53,2,157,3,0,1,0,sales,low,10885
0.84,0.96,4,247,5,0,1,0,sales,low,11934
0.4,0.51,2,148,3,0,1,0,sales,low,62047
0.58,0.74,4,215,3,0,0,0,sales,low,12261
0.82,0.67,2,202,3,0,0,0,sales,low,12264
0.45,0.69,5,193,3,0,0,0,sales,low,12807
0.78,0.82,5,247,3,0,0,0,sales,low,12923
0.49,0.6,3,214,2,0,0,0,sales,low,12270
0.36,0.95,3,206,4,0,0,0,sales,low,12274
0.54,0.37,2,176,2,0,0,0,sales,low,12275
0.99,0.91,5,136,4,0,0,0,sales,low,13751
0.5,0.75,6,127,3,0,0,0,sales,low,12293
0.74,0.64,4,268,3,0,0,0,sales,low,12299
0.56,0.58,4,258,3,0,0,0,sales,medium,12300
0.34,0.39,2,136,3,0,0,0,sales,medium,12307
0.48,0.94,5,255,6,0,0,0,accounting,medium,14461
0.73,0.62,3,218,3,0,0,0,accounting,medium,15364
0.59,0.87,3,268,4,0,0,0,accounting,medium,12325
0.81,0.57,3,224,2,0,0,0,hr,medium,16314
0.9,0.66,3,231,3,0,0,0,hr,medium,18753
0.41,0.84,6,191,6,0,0,0,hr,medium,19295
0.89,0.92,4,165,5,0,0,0,hr,medium,12337
0.48,0.84,4,252,3,0,0,0,technical,medium,12343
0.79,0.97,5,266,2,0,0,0,technical,medium,12344
0.98,0.66,5,248,3,0,0,0,technical,medium,12348
0.75,0.7,4,144,4,0,0,0,technical,high,12351
1,0.41,4,174,3,0,0,0,technical,low,12352
0.24,0.82,5,179,6,0,0,0,technical,medium,20449
0.84,0.43,6,246,4,0,0,0,technical,medium,12367
0.56,0.86,4,201,3,1,0,0,technical,medium,21896
0.92,0.93,4,208,3,0,0,0,technical,medium,12383
0.61,0.98,3,267,3,0,0,0,technical,low,12388
0.84,0.77,4,262,4,0,0,0,technical,low,24353
0.85,0.59,3,235,3,0,0,0,support,low,26215
0.67,0.57,2,160,4,0,0,0,support,low,27127
0.54,0.94,4,267,4,0,0,0,support,low,12412
0.75,0.56,5,175,4,0,0,0,support,low,12416
0.82,0.79,4,224,2,0,0,0,support,low,12417
0.76,0.6,4,177,2,0,0,0,support,low,12432
0.19,0.53,6,191,4,0,0,0,support,low,29718
0.61,0.41,3,138,3,0,0,0,support,low,12446
0.51,0.8,3,218,2,1,0,0,support,low,12458
0.52,0.88,3,179,2,1,0,0,support,low,12461
0.74,0.58,3,241,3,0,0,0,support,low,12471
0.98,0.91,4,240,3,0,0,0,technical,low,12484
0.71,0.92,3,202,4,0,0,0,technical,low,12502
0.33,0.88,6,260,3,0,0,0,technical,low,30223
0.98,0.97,3,196,3,0,0,0,management,low,12507
0.52,0.59,2,176,3,1,0,0,IT,low,12514
0.84,0.65,2,140,3,0,0,0,IT,low,12517
0.87,0.5,3,242,2,0,0,0,IT,low,12518
0.48,0.85,3,279,4,0,0,0,IT,low,12523
0.58,0.55,4,202,3,0,0,0,IT,medium,12528
0.58,0.84,5,228,3,0,0,0,product_mng,medium,12534
0.73,0.69,4,171,3,0,0,0,product_mng,medium,12536
0.68,0.54,4,153,3,0,0,0,product_mng,medium,12558
0.41,0.68,3,165,3,1,0,0,product_mng,medium,31058
0.85,0.6,3,182,3,0,0,0,IT,medium,12564
0.54,0.7,5,239,5,0,0,0,RandD,medium,12574
0.81,0.61,5,231,2,0,0,0,RandD,medium,12577
0.7,0.52,4,255,3,0,0,0,RandD,medium,31119
0.63,0.66,4,237,2,1,0,0,RandD,medium,12588
0.68,0.54,3,251,2,0,0,0,RandD,medium,12590
0.7,0.53,4,178,2,0,0,0,marketing,medium,12603
0.82,0.65,4,148,3,0,0,0,sales,high,12610
0.72,0.94,4,240,4,0,0,0,accounting,low,12618
0.77,0.78,3,269,3,0,0,0,support,medium,72636
0.86,0.91,4,147,3,0,0,0,technical,medium,12626
0.15,0.97,3,198,5,0,0,0,management,medium,12627
0.81,0.99,5,143,3,0,0,0,marketing,medium,12641
0.93,0.98,3,238,2,0,0,0,marketing,low,76111
0.62,0.74,4,213,4,0,0,0,marketing,low,12645
0.53,0.81,3,226,3,1,0,0,sales,low,12652
0.86,0.99,3,169,2,1,0,0,sales,low,31621
0.92,0.65,4,238,2,0,0,0,sales,low,12654
0.97,0.83,4,202,3,0,0,0,sales,low,12672
0.39,0.78,2,205,6,1,0,0,sales,low,12686
0.45,0.66,3,111,4,0,0,0,sales,low,12689
0.41,0.47,4,104,3,0,0,0,sales,low,12691
0.51,0.69,3,212,3,0,0,0,sales,low,12718
0.74,0.62,4,236,4,0,0,0,sales,low,12720
0.69,0.57,5,245,2,1,0,0,sales,low,12722
0.84,0.64,4,267,4,0,0,0,sales,low,12732
0.69,0.66,5,106,5,0,0,0,sales,low,12746
0.93,0.53,5,198,3,0,0,0,sales,low,12747
0.33,0.45,6,239,3,0,0,0,sales,low,12752
0.25,0.65,5,220,3,0,0,0,sales,low,32497
0.63,0.59,5,224,3,0,0,0,sales,low,33592
0.81,0.62,3,100,3,0,0,0,sales,low,33746
0.12,0.87,4,244,5,0,0,0,sales,low,12786
0.52,0.66,4,139,3,0,0,0,sales,low,12796
0.57,0.51,2,152,2,0,0,0,accounting,medium,36291
0.84,0.58,4,208,3,0,0,0,accounting,medium,12804
0.6,0.95,5,205,3,0,0,0,accounting,medium,12805
0.73,0.44,2,194,6,0,0,0,hr,medium,36690
0.2,0.58,3,209,5,0,0,0,hr,medium,12809
0.58,0.9,3,212,3,0,0,0,hr,medium,12816
0.48,0.56,2,151,3,0,0,0,hr,medium,12818
0.54,0.67,4,282,6,0,0,0,technical,medium,12821
0.86,1,4,256,3,0,0,0,technical,medium,37082
0.94,0.83,2,185,3,1,0,0,technical,medium,12827
0.76,0.74,5,132,3,0,0,0,technical,medium,12829
0.61,0.95,5,233,3,0,0,0,technical,medium,12834
0.56,0.94,4,215,2,0,0,0,technical,high,39166
1,0.74,3,220,4,0,0,0,technical,low,12858
0.15,0.53,6,222,3,0,0,0,technical,medium,12866
0.19,0.58,5,182,2,0,0,0,technical,medium,12871
0.17,0.73,5,258,4,0,0,0,technical,medium,12872
0.71,0.57,3,209,2,0,0,0,technical,medium,12876
0.86,0.79,3,242,2,0,0,0,support,low,12881
0.59,0.88,4,155,3,1,0,0,support,low,39605
0.74,0.76,5,104,4,0,0,0,support,low,12891
0.98,0.92,4,201,3,1,0,0,support,low,12896
0.93,0.75,5,143,3,0,0,0,support,low,12897
1,0.92,5,161,3,1,0,0,support,low,12910
0.59,0.81,4,200,2,0,0,0,support,low,12916
0.98,0.55,4,255,2,0,0,0,support,low,12918
0.35,0.5,5,227,2,0,0,0,support,low,4093
0.42,0.96,3,270,6,0,0,0,support,low,12925
0.61,0.85,5,230,3,0,0,0,support,low,12936
0.78,0.72,5,270,3,1,0,0,technical,low,41018
0.93,0.52,4,200,3,0,0,0,technical,low,12965
0.5,0.95,5,207,3,0,0,0,technical,low,12966
0.67,0.51,5,182,3,0,0,0,management,low,12968
0.75,0.85,4,234,3,0,0,0,IT,low,12971
0.79,0.51,4,237,2,0,0,0,IT,low,12972
0.84,0.89,4,187,2,1,0,0,IT,low,12975
0.72,0.5,3,257,6,0,0,0,IT,low,41641
0.57,0.48,2,194,2,0,0,0,IT,low,12981
0.73,0.52,4,162,3,0,0,0,product_mng,low,12982
0.74,0.58,4,148,2,0,0,0,product_mng,medium,12990
0.52,0.83,4,210,2,0,0,0,product_mng,medium,42267
0.56,0.76,3,213,2,1,0,0,product_mng,medium,13011
0.76,0.68,4,189,2,1,0,0,IT,medium,13014
0.82,0.93,4,185,2,0,0,0,RandD,medium,13031
0.76,0.83,3,186,2,1,0,0,RandD,medium,45037
0.62,0.59,3,128,3,0,0,0,RandD,medium,13044
0.48,0.8,4,268,3,0,0,0,RandD,medium,13055
0.64,0.77,3,213,3,1,0,0,RandD,medium,13056
0.74,0.82,4,142,2,0,0,0,marketing,medium,13058
0.52,0.43,2,199,2,0,0,0,sales,medium,13071
0.67,0.5,4,157,2,0,0,0,accounting,medium,13089
0.71,0.76,5,172,2,1,0,0,support,high,13096
0.72,0.63,3,176,3,1,0,0,technical,low,13100
0.33,0.58,2,183,2,0,0,0,management,medium,13103
0.91,0.56,4,270,2,0,0,0,marketing,medium,45162
0.88,0.68,5,157,4,1,0,0,marketing,medium,46551
0.96,0.6,4,185,3,0,0,0,marketing,medium,13110
0.97,0.68,3,167,3,0,0,0,sales,low,13113
0.27,0.59,5,226,5,0,0,0,sales,low,13117
0.65,0.64,3,223,4,0,0,0,sales,low,13122
0.68,0.73,3,257,3,0,0,0,sales,low,13123
0.68,0.46,4,143,3,0,0,0,sales,low,13125
0.69,0.74,3,215,2,0,0,0,sales,low,1304
0.79,0.99,3,194,4,0,0,0,sales,low,13133
0.74,0.92,5,193,3,0,0,0,sales,low,13136
0.8,0.83,3,163,3,0,0,0,sales,low,13150
0.38,0.94,5,252,5,0,0,0,sales,low,13151
0.26,0.83,3,168,3,0,0,0,sales,low,13152
0.81,0.86,3,231,3,0,0,0,sales,low,13159
0.67,0.54,2,141,2,0,0,0,sales,low,13180
0.55,0.81,4,260,2,0,0,0,sales,low,47395
0.87,0.71,3,132,2,0,0,0,sales,low,13195
0.46,0.69,2,159,2,0,0,0,sales,low,13200
0.63,0.57,4,177,3,1,0,0,sales,low,13204
0.54,0.96,4,248,3,0,0,0,sales,low,13227
1,0.49,3,185,2,0,0,0,sales,low,13229
0.97,0.66,4,149,2,0,0,0,accounting,low,13238
0.9,0.92,3,152,3,0,0,0,accounting,low,13243
0.75,0.7,3,129,3,0,0,0,accounting,medium,10093
0.92,0.84,4,208,2,0,0,0,hr,medium,13247
0.8,0.94,4,136,2,0,0,0,hr,medium,13249
0.57,0.81,3,142,2,0,0,0,hr,medium,13256
0.81,0.94,3,225,4,0,0,0,hr,medium,13262
0.64,0.6,3,143,3,0,0,0,technical,medium,13274
0.71,0.54,4,215,3,0,0,0,technical,medium,13279
0.35,0.58,3,229,6,1,0,0,technical,medium,13281
0.88,0.81,5,193,5,0,0,0,technical,medium,13286
0.13,0.59,5,160,5,0,0,0,technical,medium,13308
0.82,0.73,4,195,5,1,0,0,technical,medium,13310
0.17,0.92,4,189,2,0,0,0,technical,medium,13314
0.21,0.82,4,207,5,0,0,0,technical,high,66246
0.89,0.47,4,108,3,0,0,0,technical,low,13326
0.2,0.72,6,224,4,0,0,0,technical,medium,13327
0.99,0.81,5,180,3,1,0,0,technical,medium,13331
0.26,0.85,6,152,4,0,0,0,support,medium,13340
0.22,0.53,4,244,2,0,0,0,support,medium,13342
0.79,0.84,3,176,3,0,0,0,support,low,13353
0.73,0.79,4,145,2,1,0,0,support,low,13366
0.83,0.54,3,149,3,0,0,0,support,low,13374
0.42,0.54,3,122,4,0,0,0,support,low,13383
0.18,0.8,2,110,5,0,0,0,support,low,13385
0.92,0.91,4,222,2,0,0,0,support,low,13387
0.87,0.52,3,237,3,0,0,0,support,low,13394
0.72,0.65,4,224,3,0,0,0,support,low,13399
0.64,0.58,5,115,5,0,0,0,support,low,13402
1,0.66,4,180,3,0,0,0,technical,low,47648
0.83,0.65,4,162,3,0,0,0,technical,low,13417
0.98,0.58,4,136,3,0,0,0,technical,low,13421
0.7,0.87,3,260,2,0,0,0,management,low,48162
0.9,0.79,4,150,2,0,0,0,IT,low,13423
0.55,0.99,4,248,3,0,0,0,IT,low,13430
0.78,0.84,3,233,3,1,0,0,IT,low,13432
0.89,0.53,5,272,3,0,0,0,IT,low,48631
0.17,0.59,3,197,5,0,0,0,IT,low,13438
0.14,0.64,5,164,5,0,0,0,product_mng,low,13443
0.85,0.57,4,216,2,0,0,0,product_mng,low,13446
0.84,0.79,4,266,3,1,0,0,product_mng,low,13452
0.7,0.69,3,102,4,1,0,0,product_mng,medium,13458
0.16,0.98,5,284,5,0,0,0,IT,medium,13462
0.51,0.69,3,145,2,1,0,0,RandD,medium,13464
0.6,0.89,3,167,4,0,0,0,RandD,medium,13468
0.5,0.63,3,172,2,0,0,0,RandD,medium,13478
0.43,0.39,5,198,5,0,0,0,RandD,medium,49368
0.5,0.7,4,201,4,0,0,0,RandD,medium,13507
0.91,0.89,4,197,4,0,0,0,marketing,medium,13516
0.65,0.93,4,270,2,0,0,0,sales,medium,13517
0.59,0.52,2,149,3,0,0,0,accounting,medium,13519
0.89,0.56,3,256,3,0,0,0,support,medium,13524
0.97,0.6,3,162,3,0,0,0,technical,medium,13530
0.56,0.97,5,163,2,0,0,0,management,high,13537
0.76,0.93,3,266,3,1,0,0,marketing,low,13543
0.28,0.55,4,208,4,0,0,0,marketing,medium,13548
0.75,0.51,4,138,4,0,0,0,marketing,medium,13554
0.78,0.81,4,232,3,0,0,0,sales,medium,49461
0.26,0.63,6,100,4,0,0,0,sales,medium,13567
0.53,0.72,2,172,5,0,0,0,sales,low,13570
0.25,0.41,3,133,6,1,0,0,sales,low,13578
0.82,0.51,3,234,3,0,0,0,sales,low,13580
0.71,0.57,2,183,4,0,0,0,sales,low,13596
0.61,0.95,4,174,4,0,0,0,sales,low,13606
0.89,0.68,3,175,2,0,0,0,sales,low,13607
0.57,0.78,3,109,3,1,0,0,sales,low,49764
0.93,0.8,4,248,3,0,0,0,sales,low,13616
0.61,0.84,5,104,4,0,0,0,sales,low,13621
0.56,0.62,3,154,2,0,0,0,sales,low,13624
0.7,0.89,6,214,2,0,0,0,sales,low,13626
0.9,0.64,4,209,4,0,0,0,sales,low,50037
0.15,0.74,6,212,2,0,0,0,sales,low,13628
0.39,0.36,3,168,3,1,0,0,sales,low,13630
0.74,0.72,4,176,3,0,0,0,sales,low,13631
0.7,0.61,4,163,4,1,0,0,sales,low,13633
0.72,0.93,4,148,2,0,0,0,sales,low,50581
0.61,0.97,3,137,3,0,0,0,accounting,low,13645
0.96,1,5,162,3,0,0,0,accounting,low,50991
0.7,0.59,4,216,3,0,0,0,accounting,low,13658
0.92,0.49,3,240,2,0,0,0,hr,low,13661
0.72,0.56,4,176,2,0,0,0,hr,medium,13662
0.53,0.75,6,192,6,0,0,0,hr,medium,51867
0.67,0.85,3,160,4,0,0,0,hr,medium,13680
0.78,0.8,4,194,2,1,0,0,technical,medium,51898
0.53,0.75,4,239,2,1,0,0,technical,medium,53237
0.9,0.48,4,204,3,0,0,0,technical,medium,53286
0.16,0.9,5,258,3,0,0,0,technical,medium,13692
0.62,0.38,3,257,3,0,0,0,technical,medium,13695
0.62,0.98,4,137,3,0,0,0,technical,medium,13698
0.22,0.52,6,175,4,0,0,0,technical,medium,13704
0.91,0.82,3,183,3,0,0,0,technical,medium,13711
0.87,0.74,4,190,4,0,0,0,technical,medium,13721
0.95,0.69,3,225,2,0,0,0,technical,high,13725
0.99,0.75,3,215,3,0,0,0,technical,low,13740
0.99,0.57,3,176,4,1,0,0,support,medium,13741
0.77,0.99,4,153,3,1,0,0,support,medium,54448
0.75,0.68,3,150,2,1,0,0,support,medium,13750
0.83,0.54,4,259,5,0,0,0,support,medium,55658
0.61,0.39,3,99,2,0,0,0,support,low,13756
0.91,0.97,3,167,2,0,0,0,support,low,13757
0.47,0.64,3,192,3,0,0,0,support,low,13760
0.77,0.61,5,146,3,0,0,0,support,low,13762
0.55,0.51,3,190,3,0,0,0,support,low,13763
0.32,0.48,5,246,3,0,0,0,support,low,13788
0.96,0.67,6,190,3,0,0,0,support,low,13792
0.72,0.79,5,260,2,0,0,0,technical,low,13798
0.8,0.9,4,136,3,0,0,0,technical,low,13800
0.61,0.55,4,231,3,0,0,0,technical,low,55855
0.97,0.88,3,204,2,0,0,0,management,low,13802
0.63,0.93,4,201,3,0,0,0,IT,low,13805
0.92,0.92,3,159,3,0,0,0,IT,low,13813
0.94,0.74,5,171,3,0,0,0,IT,low,13816
0.79,0.72,6,240,4,0,0,0,IT,low,13820
0.75,0.73,2,152,4,0,0,0,IT,low,13831
0.78,0.99,3,151,3,1,0,0,product_mng,low,13840
0.96,0.45,6,232,2,1,0,0,product_mng,low,13847
0.65,0.68,4,128,5,0,0,0,product_mng,low,13849
0.18,0.94,3,187,6,1,0,0,product_mng,low,58646
0.94,0.51,3,160,2,0,0,0,IT,low,13853
0.84,0.79,4,259,3,0,0,0,RandD,medium,13854
0.67,0.54,2,136,2,0,0,0,RandD,medium,13858
0.71,0.5,4,253,3,0,0,0,RandD,medium,13865
0.56,0.64,3,260,3,0,0,0,RandD,medium,13868
0.29,0.56,5,231,6,0,0,0,RandD,medium,13877
0.47,0.9,3,101,2,1,0,0,marketing,medium,13878
0.4,0.69,2,174,3,0,0,0,sales,medium,13879
0.81,0.82,4,167,2,0,0,0,accounting,medium,13880
0.96,0.99,3,148,3,0,0,0,support,medium,13884
0.99,0.75,6,139,5,1,0,0,technical,medium,13889
0.75,0.77,4,136,3,0,0,0,management,medium,13890
0.75,0.74,4,153,2,0,0,0,marketing,medium,13892
1,0.86,4,161,2,0,0,0,marketing,high,13895
0.52,0.53,2,163,2,0,0,0,marketing,low,13896
0.98,0.74,3,164,3,0,0,0,sales,medium,13897
0.6,0.64,2,137,5,0,0,0,sales,medium,13900
0.38,0.44,3,137,3,0,0,0,sales,medium,13908
0.51,0.41,6,106,5,0,0,0,sales,medium,13910
0.91,0.61,2,272,2,0,0,0,sales,low,13911
0.56,0.62,5,238,3,0,0,0,sales,low,13912
0.58,0.69,4,223,4,0,0,0,sales,low,13915
0.51,0.53,3,201,2,0,0,0,sales,low,13935
0.91,0.55,6,97,4,0,0,0,sales,low,13938
0.8,0.98,2,232,6,1,0,0,sales,low,13945
0.55,0.83,4,199,3,0,0,0,sales,low,13946
0.62,0.53,3,141,3,0,0,0,sales,low,58900
0.62,0.6,3,171,2,0,0,0,sales,low,13957
0.87,0.58,4,212,3,0,0,0,sales,low,13963
0.65,0.5,5,270,2,0,0,0,sales,low,13973
0.51,0.64,3,267,2,0,0,0,sales,low,13980
0.98,0.77,3,134,2,1,0,0,sales,low,13982
0.13,0.43,4,165,5,0,0,0,sales,low,13983
0.78,0.76,5,168,4,1,0,0,sales,low,13992
0.6,0.98,3,262,2,0,0,0,accounting,low,13998
0.68,0.69,3,185,2,0,0,0,accounting,low,14002
0.55,0.84,3,237,3,0,0,0,accounting,low,14009
0.99,0.79,4,192,3,0,0,0,hr,low,58947
0.92,0.68,5,236,2,0,0,0,hr,low,14025
1,0.65,4,202,4,1,0,0,hr,low,21994
0.77,0.93,4,171,2,0,0,0,hr,medium,14051
0.86,0.7,5,160,3,0,0,0,technical,medium,33521
0.89,0.84,2,252,3,0,0,0,technical,medium,14070
0.58,0.55,5,206,3,0,0,0,technical,medium,14079
0.56,0.66,3,212,2,0,0,0,technical,medium,14082
0.38,0.64,3,111,3,0,0,0,technical,medium,14093
0.62,0.64,3,240,2,0,0,0,technical,medium,14100
0.66,0.77,2,171,2,0,0,0,technical,medium,14106
0.3,0.44,3,129,2,0,0,0,technical,medium,14109
0.82,0.83,3,271,2,0,0,0,technical,medium,14112
0.96,0.68,4,162,2,0,0,0,technical,medium,14114
0.66,0.95,3,191,3,0,0,0,technical,medium,14115
0.79,0.5,5,176,3,0,0,0,support,high,60254
0.97,0.77,3,182,2,1,0,0,support,low,14132
0.59,0.65,3,226,3,0,0,0,support,medium,14138
0.57,0.48,4,161,3,0,0,0,support,medium,14141
0.64,0.53,4,163,3,0,0,0,support,medium,14144
0.14,0.51,5,173,4,0,0,0,support,medium,14145
0.48,0.55,3,228,2,0,0,0,support,low,14150
0.78,1,3,139,3,0,0,0,support,low,14160
0.96,0.62,5,128,5,0,0,0,support,low,14166
0.82,0.97,3,115,2,1,0,0,support,low,14170
0.94,0.9,5,191,4,0,0,0,support,low,14184
0.95,0.66,4,183,3,0,0,0,technical,low,14190
0.59,0.43,3,173,3,0,0,0,technical,low,14206
0.69,0.89,4,174,2,0,0,0,technical,low,14215
